Date,Open,High,Low,Close,Volume
2011/4/18,40.806,41.576,40.067,41.53,174614145
2011/4/15,41.752,41.755,40.898,40.983,129376038
2011/4/14,41.88,42.05,41.555,41.601,86025974
2011/4/13,41.907,42.068,41.613,42.066,98735439
2011/4/12,41.385,41.765,41.322,41.599,121322415
2011/4/11,41.867,42.006,41.299,41.4,113787882
2011/4/8,42.546,42.567,41.791,41.932,107535692
2011/4/7,42.307,42.604,42.053,42.308,106470981
2011/4/6,42.729,43.037,42.192,42.305,114708144
2011/4/5,42.116,42.831,42.05,42.414,137732663
2011/4/4,43.121,43.125,42.347,42.701,130995206
2011/4/1,43.938,44.002,42.965,43.121,119293994
2011/3/31,43.353,43.777,43.31,43.615,78140280
2011/3/30,43.891,43.911,43.482,43.63,93789649
2011/3/29,43.491,43.922,43.31,43.922,100491551
2011/3/28,44.207,44.342,43.855,43.855,88111254
2011/3/25,43.553,44.059,43.426,43.995,128059361
2011/3/24,42.782,43.301,42.41,43.174,115429260
2011/3/23,42.457,42.575,42.043,42.448,106396383
2011/3/22,42.872,42.878,42.444,42.702,93031895
2011/3/21,42.066,42.518,41.956,42.463,117871272
2011/3/18,42.16,42.322,41.297,41.382,214822917
2011/3/17,42.166,42.501,41.382,41.879,187939488
2011/3/16,42.78,42.928,40.831,41.298,329078805
2011/3/15,42.779,43.534,42.56,43.229,205557930
2011/3/14,44.162,44.612,43.966,44.248,124419209
2011/3/11,43.18,44.091,43.179,44.052,134179759
2011/3/10,43.674,43.774,43.164,43.383,144720582
2011/3/9,44.389,44.397,43.876,44.111,129308431
2011/3/8,44.402,44.727,44.083,44.522,101551411
2011/3/7,45.253,45.261,43.966,44.474,155613276
2011/3/4,44.998,45.089,44.771,45.054,129183467
2011/3/3,44.732,45.026,44.54,44.998,142292401
2011/3/2,43.795,44.347,43.602,44.066,171701978
2011/3/1,44.462,44.516,43.512,43.716,129828542
2011/2/28,43.947,44.434,43.941,44.203,114734974
2011/2/25,43.217,43.606,43.152,43.57,108192819
2011/2/24,43.05,43.195,42.345,42.911,142470738
2011/2/23,42.381,43.131,42.377,42.878,191466195
2011/2/22,42.784,43.225,42.266,42.377,248405712
2011/2/18,44.839,44.991,43.742,43.871,232105683
2011/2/17,44.684,45.087,44.617,44.839,151066994
2011/2/16,45.141,45.664,45.116,45.443,135591224
2011/2/15,44.954,45.052,44.746,45.042,80758990
2011/2/14,44.654,44.99,44.642,44.95,88467643
2011/2/11,44.408,44.776,44.246,44.66,104772428
2011/2/10,44.779,45.054,43.551,44.369,264643665
2011/2/9,44.451,44.928,44.411,44.823,137562552
2011/2/8,44.243,44.491,44.069,44.452,108436868
2011/2/7,43.551,44.207,43.508,44.036,138178786
2011/2/4,43.001,43.387,42.989,43.362,91718922
2011/2/3,43.015,43.08,42.368,42.981,112208151
2011/2/2,43.107,43.206,42.992,43.088,73806638
2011/2/1,42.744,43.256,42.673,43.182,121402409
2011/1/31,42.039,42.552,41.837,42.466,107548630
2011/1/28,43.09,43.1,41.74,42.062,168684681
2011/1/27,43.037,43.138,42.904,42.954,81212057
2011/1/26,42.913,43.25,42.739,43.03,144475838
2011/1/25,42.075,42.732,41.87,42.726,155263791
2011/1/24,40.931,42.232,40.888,42.232,163540953
2011/1/21,41.798,41.912,40.877,40.888,214991738
2011/1/20,42.073,42.335,41.312,41.636,217961383
2011/1/19,43.625,43.628,42.158,42.407,323333166
2011/1/18,40.929,43.147,40.796,42.631,531344423
2011/1/14,43.301,43.611,43.105,43.611,87755619
2011/1/13,43.197,43.378,43.03,43.26,84619053
2011/1/12,42.979,43.104,42.797,43.103,86190556
2011/1/11,43.171,43.173,42.483,42.756,126310021
2011/1/10,42.406,42.957,42.197,42.856,127797112
2011/1/7,41.813,42.093,41.535,42.065,88521000
2011/1/6,41.926,41.954,41.662,41.765,85567361
2011/1/5,41.297,41.843,41.236,41.798,72316027
2011/1/4,41.61,41.61,41.066,41.46,88141900
2011/1/3,40.653,41.33,40.653,41.244,126816958
2010/12/31,40.423,40.483,40.212,40.367,55190096
2010/12/30,40.723,40.738,40.429,40.507,44923285
2010/12/29,40.813,40.855,40.685,40.71,46546812
2010/12/28,40.789,40.881,40.679,40.732,50110626
2010/12/27,40.447,40.728,40.236,40.635,71137617
2010/12/23,40.672,40.692,40.444,40.499,63643145
2010/12/22,40.591,40.763,40.492,40.694,75854906
2010/12/21,40.435,40.595,40.302,40.571,73008827
2010/12/20,40.223,40.453,39.828,40.323,109597675
2010/12/17,40.22,40.272,40.076,40.122,110266870
2010/12/16,40.184,40.372,40.062,40.203,91684066
2010/12/15,40.062,40.423,39.945,40.092,118486186
2010/12/14,40.297,40.364,39.922,40.083,100146881
2010/12/13,40.591,40.679,40.173,40.255,125232813
2010/12/10,40.003,40.181,39.87,40.116,74873657
2010/12/9,40.353,40.36,39.924,40.016,83771452
2010/12/8,40.018,40.176,39.683,40.175,91514389
2010/12/7,40.532,40.545,39.813,39.826,111239870
2010/12/6,39.863,40.339,39.848,40.066,126909689
2010/12/3,39.661,39.877,39.591,39.727,97609415
2010/12/2,39.734,39.922,39.407,39.817,132080868
2010/12/1,39.505,39.768,39.42,39.598,131103866
2010/11/30,39.239,39.341,38.904,38.941,142898234
2010/11/29,39.577,39.732,38.967,39.653,126166085
2010/11/26,39.24,39.761,39.162,39.42,67847364
2010/11/24,39.045,39.471,39.014,39.395,118047813
2010/11/23,38.858,39.014,38.366,38.637,147715886
2010/11/22,38.383,39.217,38.279,39.217,111754780
2010/11/19,38.546,38.595,38.2,38.387,109723847
2010/11/18,38.228,38.754,38.131,38.599,140562204
2010/11/17,37.678,38.045,37.263,37.608,136590009
2010/11/16,38.236,38.495,37.458,37.743,187469696
2010/11/15,38.605,38.864,38.327,38.425,114855981
2010/11/12,39.483,39.609,37.998,38.549,226867721
2010/11/11,39.422,39.845,39.327,39.627,102969012
2010/11/10,39.632,39.891,39.24,39.803,108817620
2010/11/9,40.173,40.21,39.358,39.557,109105116
2010/11/8,39.687,40.018,39.641,39.873,79904355
2010/11/5,39.798,39.994,39.639,39.686,102911599
2010/11/4,39.434,40.07,39.425,39.831,182870174
2010/11/3,38.982,39.155,38.61,39.145,144917015
2010/11/2,38.45,38.817,38.421,38.715,123220296
2010/11/1,37.873,38.243,37.819,38.066,120531861
2010/10/29,38.087,38.28,37.653,37.667,121599410
2010/10/28,38.54,38.546,37.657,38.2,156545882
2010/10/27,38.484,38.785,38.243,38.523,112035063
2010/10/26,38.405,38.764,38.25,38.552,110953326
2010/10/25,38.686,38.998,38.6,38.651,109835036
2010/10/22,38.673,38.8,38.331,38.478,105585184
2010/10/21,39.085,39.387,38.395,38.737,156203010
2010/10/20,38.672,39.327,38.405,38.862,204845416
2010/10/19,37.979,39.268,37.547,38.733,350545913
2010/10/18,39.858,39.922,39.332,39.799,307737975
2010/10/15,38.474,39.42,38.16,39.387,261752686
2010/10/14,37.741,37.855,37.594,37.835,123690558
2010/10/13,37.549,37.787,37.52,37.562,177450317
2010/10/12,36.969,37.482,36.603,37.361,158930279
2010/10/11,36.892,37.197,36.868,36.964,121779548
2010/10/8,36.512,36.854,36.292,36.804,187427865
2010/10/7,36.335,36.352,35.906,36.197,116295242
2010/10/6,36.254,36.541,35.7,36.193,190897382
2010/10/5,35.336,36.223,35.27,36.161,142592740
2010/10/4,35.253,35.405,34.763,34.872,124021116
2010/10/1,35.833,35.866,35.209,35.358,127868647
2010/9/30,36.167,36.292,35.196,35.51,191997127
2010/9/29,35.938,36.268,35.791,35.964,133841096
2010/9/28,36.505,36.515,34.416,35.9,295140970
2010/9/27,36.792,36.883,36.42,36.438,137693872
2010/9/24,36.542,36.736,36.36,36.582,184909124
2010/9/23,35.854,36.639,35.791,36.158,223978954
2010/9/22,35.405,36.038,35.342,36.01,166872840
2010/9/21,35.518,35.962,35.39,35.513,190192711
2010/9/20,34.553,35.513,34.523,35.446,187911276
2010/9/17,34.731,34.785,34.251,34.461,180910334
2010/9/16,33.824,34.623,33.728,34.612,185534899
2010/9/15,33.54,33.838,33.522,33.817,121933814
2010/9/14,33.312,33.685,33.23,33.549,115666587
2010/9/13,33.285,33.575,33.26,33.418,110779694
2010/9/10,32.938,33.101,32.713,32.964,110558976
2010/9/9,33.177,33.355,32.902,32.921,124883862
2010/9/8,32.507,33.087,32.425,32.902,150000932
2010/9/7,32.104,32.481,32.07,32.266,97743315
2010/9/3,31.904,32.386,31.849,32.384,148452976
2010/9/2,31.459,31.557,31.109,31.557,118298922
2010/9/1,30.975,31.469,30.823,31.329,198587340
2010/8/31,30.259,30.606,30.079,30.424,119859684
2010/8/30,30.128,30.756,30.119,30.348,109205138
2010/8/27,30.229,30.362,29.481,30.24,156432175
2010/8/26,30.72,30.756,30.071,30.071,132769416
2010/8/25,30.025,30.535,29.689,30.398,170033488
2010/8/24,30.412,30.412,29.868,30.025,171444101
2010/8/23,31.507,31.538,30.691,30.763,117929486
2010/8/20,31.206,31.776,31.161,31.241,109388194
2010/8/19,31.636,31.721,31.123,31.273,121613702
2010/8/18,31.606,31.872,31.485,31.671,96516833
2010/8/17,31.3,31.867,31.184,31.533,120486068
2010/8/16,31.004,31.291,30.862,30.993,90659956
2010/8/13,31.414,31.525,31.171,31.173,101113536
2010/8/12,30.86,31.675,30.803,31.512,152452294
2010/8/11,31.933,31.996,31.264,31.31,176362532
2010/8/10,32.52,32.593,32.234,32.465,128858595
2010/8/9,32.724,32.81,32.486,32.758,86276462
2010/8/6,32.501,32.724,32.241,32.551,126884640
2010/8/5,32.723,32.935,32.606,32.751,82485780
2010/8/4,32.881,33.075,32.578,32.909,119921496
2010/8/3,32.77,32.944,32.467,32.782,118841951
2010/8/2,32.592,32.86,32.491,32.77,121689001
2010/7/30,32.004,32.501,31.9,32.194,127885267
2010/7/29,32.626,32.866,32.051,32.303,183601940
2010/7/28,33,33.291,32.57,32.657,148143465
2010/7/27,32.621,33.136,32.577,33.052,165737307
2010/7/26,32.537,32.552,32.253,32.448,118950474
2010/7/23,32.189,32.588,32.072,32.532,152103083
2010/7/22,32.254,32.539,31.951,32.415,183964466
2010/7/21,33.162,33.181,31.786,31.814,337871136
2010/7/20,30.344,31.651,30.036,31.526,302020497
2010/7/19,31.254,31.273,29.986,30.734,292080849
2010/7/16,31.67,31.91,31.089,31.276,296279811
2010/7/15,31.071,32.16,30.946,31.467,234151735
2010/7/14,31.183,32.01,31.161,31.629,231697531
2010/7/13,32.064,32.088,30.841,31.514,338879052
2010/7/12,32.354,32.77,31.894,32.2,160370645
2010/7/9,32.15,32.526,31.935,32.491,123584554
2010/7/8,32.859,32.9,31.898,32.3,210347454
2010/7/7,31.365,32.384,31.256,32.37,186276887
2010/7/6,30.903,31.639,30.809,31.118,175348770
2010/7/2,31.373,31.402,30.436,30.903,198002265
2010/7/1,31.802,31.887,30.439,31.099,291697107
2010/6/30,32.129,32.284,31.291,31.478,210674271
2010/6/29,33.087,33.087,31.823,32.059,322820144
2010/6/28,33.411,33.759,33.103,33.578,166881837
2010/6/25,33.795,33.824,33.265,33.377,156044469
2010/6/24,33.91,34.19,33.555,33.663,203750307
2010/6/23,34.36,34.373,33.529,33.91,219039598
2010/6/22,34.069,34.536,33.977,34.27,204210767
2010/6/21,34.76,34.917,33.629,33.813,220567753
2010/6/18,34.069,34.416,33.969,34.298,223678539
2010/6/17,33.877,34.154,33.728,34.024,248709946
2010/6/16,32.663,33.51,32.616,33.443,223292805
2010/6/15,31.986,32.52,31.975,32.5,166529387
2010/6/14,32.049,32.431,31.788,31.82,171773335
2010/6/11,31.058,31.769,30.956,31.726,155430962
2010/6/10,30.636,31.408,30.309,31.353,220907289
2010/6/9,31.482,31.526,30.346,30.436,243286508
2010/6/8,31.709,31.762,30.743,31.2,285310971
2010/6/7,32.333,32.431,31.356,31.403,252614736
2010/6/4,32.346,32.777,31.867,32.033,215863960
2010/6/3,33.188,33.233,32.589,32.929,185321475
2010/6/2,33.129,33.136,32.581,33.035,196009134
2010/6/1,32.501,33.284,32.408,32.64,249445710
2010/5/28,32.434,32.464,31.705,32.147,232481561
2010/5/27,31.377,31.772,31.174,31.705,188741827
2010/5/26,31.312,31.553,30.505,30.551,242316860
2010/5/25,30.021,30.879,29.683,30.687,298404007
2010/5/24,30.943,31.399,30.821,30.879,214926056
2010/5/21,28.99,30.597,28.952,30.324,349070819
2010/5/20,30.211,30.518,29.559,29.754,364820277
2010/5/19,31.221,31.653,30.642,31.08,292349948
2010/5/18,32.169,32.357,31.32,31.582,222515616
2010/5/17,31.808,32.06,31.002,31.813,217364022
2010/5/14,31.941,32.099,31.224,31.763,216198847
2010/5/13,32.944,33.164,32.088,32.331,170899599
2010/5/12,32.493,32.93,32.374,32.802,186515483
2010/5/11,31.538,32.525,31.351,32.105,242094239
2010/5/10,31.431,31.869,31.105,31.785,280293775
2010/5/7,30.536,30.857,28.184,29.517,478299726
2010/5/6,31.786,32.319,24.935,30.819,364986590
2010/5/5,31.648,32.307,31.129,32.037,251579600
2010/5/4,32.846,32.948,32.13,32.371,206254367
2010/5/3,33.092,33.526,32.897,33.333,129398318
2010/4/30,33.757,33.859,32.663,32.675,154599078
2010/4/29,32.919,33.792,32.791,33.618,159280249
2010/4/28,32.911,33.04,32.089,32.74,216201616
2010/4/27,33.412,33.522,32.602,32.795,202016379
2010/4/26,34.036,34.098,33.564,33.728,
2010/4/23,33.414,34.062,33.412,33.892,227081992
2010/4/22,32.312,33.382,32.063,33.349,225876649
2010/4/21,32.32,32.57,32.002,32.44,279780752
2010/4/20,31.189,31.19,30.406,30.61,205359574
2010/4/19,30.854,31.024,30.256,30.92,161627244
2010/4/16,31.16,31.426,30.604,30.96,214050804
2010/4/15,30.78,31.165,30.724,31.15,107192382
2010/4/14,30.682,30.764,30.545,30.749,115142633
2010/4/13,30.312,30.387,30.175,30.338,87002151
2010/4/12,30.4,30.42,30.262,30.319,95018452
2010/4/9,30.22,30.271,30.091,30.259,95262862
2010/4/8,30.085,30.23,29.786,30.028,163383008
2010/4/7,30.001,30.275,29.87,30.11,179123987
2010/4/6,29.818,30.065,29.66,29.977,127210372
2010/4/5,29.409,29.848,29.381,29.847,194508913
2010/4/1,29.743,29.879,29.13,29.53,171911177
2010/3/31,29.515,29.612,29.342,29.41,122652124
2010/3/30,29.619,29.723,29.316,29.515,149919714
2010/3/29,29.148,29.268,28.986,29.082,150410800
2010/3/26,28.659,29.026,28.603,28.897,182788726
2010/3/25,28.892,28.906,28.315,28.366,154778518
2010/3/24,28.514,28.81,28.472,28.702,170603670
2010/3/23,28.241,28.632,28.043,28.578,171791993
2010/3/22,27.594,28.282,27.552,28.128,130130636
2010/3/19,28.178,28.189,27.686,27.814,159500560
2010/3/18,28.022,28.159,27.858,28.114,97498807
2010/3/17,28.133,28.339,27.943,28.045,128538022
2010/3/16,28.053,28.156,27.846,28.087,127457969
2010/3/15,28.221,28.221,27.564,28.013,140615049
2010/3/12,28.415,28.498,28.25,28.358,118540437
2010/3/11,28.015,28.221,27.95,28.221,115547739
2010/3/10,27.998,28.22,27.933,28.139,169995315
2010/3/9,27.302,28.159,27.271,27.91,262445505
2010/3/8,27.529,27.545,27.313,27.417,122531980
2010/3/5,26.906,27.495,26.861,27.401,256484306
2010/3/4,26.203,26.396,26.112,26.369,102308011
2010/3/3,26.178,26.264,26.022,26.197,105990126
2010/3/2,26.276,26.385,25.999,26.138,161522427
2010/3/1,25.748,26.218,25.712,26.155,156750865
2010/2/26,25.338,25.676,25.279,25.607,144684611
2010/2/25,24.7,25.388,24.64,25.279,189729918
2010/2/24,24.842,25.206,24.758,25.114,131324956
2010/2/23,25.017,25.195,24.493,24.662,164107727
2010/2/22,25.337,25.343,24.928,25.082,111422433
2010/2/19,25.26,25.43,25.167,25.238,118508359
2010/2/18,25.232,25.516,25.148,25.397,120235350
2010/2/17,25.561,25.567,25.14,25.349,124076657
2010/2/16,25.273,25.493,25.218,25.454,154567993
2010/2/12,24.801,25.234,24.466,25.077,183652999
2010/2/11,24.377,24.997,24.287,24.863,156846144
2010/2/10,24.505,24.604,24.31,24.42,105380213
2010/2/9,24.589,24.718,24.371,24.553,180484709
2010/2/8,24.49,24.764,24.28,24.294,136036042
2010/2/5,24.114,24.529,23.884,24.462,242414745
2010/2/4,24.636,24.826,23.976,24.034,215754920
2010/2/3,24.435,25.056,24.33,24.932,175281229
2010/2/2,24.52,24.569,24.201,24.51,199147164
2010/2/1,24.101,24.529,23.941,24.37,213383140
2010/1/29,25.195,25.305,23.807,24.035,355101847
2010/1/28,25.695,25.717,24.867,24.94,334349874
2010/1/27,25.883,26.354,24.969,26.014,491169722
2010/1/26,25.762,26.746,25.353,25.771,530858938
2010/1/25,25.385,25.618,25.054,25.415,296713854
2010/1/22,25.879,25.967,24.671,24.746,250248615
2010/1/21,26.57,26.693,25.931,26.039,173219855
2010/1/20,26.896,26.974,26.218,26.497,174417769
2010/1/19,26.08,26.93,25.935,26.912,208027730
2010/1/15,26.456,26.481,25.763,25.77,169490037
2010/1/14,26.286,26.34,26.159,26.208,123428342
2010/1/13,26.046,26.397,25.542,26.362,172484490
2010/1/12,26.195,26.25,25.833,25.996,169298663
2010/1/11,26.652,26.655,26.087,26.296,131591630
2010/1/8,26.334,26.531,26.164,26.53,127636067
2010/1/7,26.491,26.531,26.162,26.354,135956512
2010/1/6,26.83,26.935,26.374,26.401,156976755
2010/1/5,26.881,26.98,26.688,26.83,171624494
2010/1/4,26.718,26.845,26.581,26.783,140237855
